timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-07-24T18:50:06,codecarbon,662334a7-cac1-40a8-ab8a-e12d4fbbb6b2,0.0312104225158691,5.5977096615982373e-08,0.0017935385715307,32.5,0.0,2.97562837600708,2.817607588238187e-07,0.0,1.2855539155035936e-08,2.946162979788546e-07,Spain,ESP,madrid,,,Windows-10-10.0.19043-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-07-24T18:51:29,codecarbon,c67b1962-b203-48b3-902c-e20599bcc8a7,0.1663060188293457,3.089246913992823e-07,0.0018575677150703,32.5,0.0,2.97562837600708,1.50137378109826e-06,0.0,1.2454564731901505e-07,1.6259194284172748e-06,Spain,ESP,madrid,,,Windows-10-10.0.19043-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-07-24T18:51:31,codecarbon,288c419d-24ff-48cf-bfec-06251dca9c46,0.031221866607666,5.6004814086346894e-08,0.0017937689245202,32.5,0.0,2.97562837600708,2.818640735414293e-07,0.0,1.2898105860396452e-08,2.9476217940182575e-07,Spain,ESP,madrid,,,Windows-10-10.0.19043-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-07-30T18:06:27,codecarbon,3b986389-6515-45c3-8734-4f777e847d2b,0.2186954021453857,4.094688318526983e-07,0.0018723248309559,32.5,0.0,2.97562837600708,1.974333491590288e-06,0.0,1.8076562342391379e-07,2.1550991150142016e-06,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-07-30T18:06:29,codecarbon,0f2f74ef-4f6b-4623-ab48-d269401eaa38,0.1100590229034423,2.036190460894321e-07,0.0018500895312151,32.5,0.0,2.97562837600708,9.935884012116327e-07,0.0,7.809078873274682e-08,1.0716791899443795e-06,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-07-31T17:20:18,codecarbon,1c20fc0a-b142-42b5-bb07-ffe127b89685,0.0625011920928955,1.1702253391987465e-07,0.0018723248309559,32.5,0.0,2.97562837600708,5.642468730608622e-07,0.0,5.1661200201635895e-08,6.159080732624981e-07,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-07-31T17:20:20,codecarbon,aa84732f-4ea0-459e-88f7-d8d80cdaea1f,0.1874024868011474,3.508783294206793e-07,0.0018723248309559,32.5,0.0,2.97562837600708,1.6918280058436926e-06,0.0,1.5490004373882966e-07,1.8467280495825224e-06,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-07-31T17:20:23,codecarbon,4b8e99de-bf8e-4e4b-baae-eb46c7695ed3,0.0468192100524902,8.521739336298613e-08,0.001820137359589,32.5,0.0,2.97562837600708,4.226734240849813e-07,0.0,2.5839172562314164e-08,4.4851259664729546e-07,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-08-13T10:29:03,codecarbon,555794e5-9c0b-4880-b2a2-a52017c957d2,0.0926070213317871,1.682330977842731e-07,0.00181663436924,32.5,0.0,2.97562837600708,8.179835147327848e-07,0.0,6.745384202654728e-08,8.85437356759332e-07,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-08-13T10:29:05,codecarbon,cce3c233-4aff-4f7d-9ca3-38c66637acce,0.2209939956665039,4.08612801520857e-07,0.001848976938439,32.5,0.0,2.97562837600708,1.9770196742481657e-06,0.0,1.73574017966871e-07,2.150593692215037e-06,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-08-13T10:29:07,codecarbon,ba22cb5d-793c-4f9e-a0c0-cf5a445a6209,0.0469825267791748,8.189781644799316e-08,0.0017431547867343,32.5,0.0,2.97562837600708,4.062679078843859e-07,0.0,2.477323131557796e-08,4.31041139199964e-07,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-08-13T10:42:35,codecarbon,a78b5981-64c9-4cb9-993d-73a0f9fc5e39,0.0479352474212646,8.459596915602044e-08,0.0017647967561859,32.5,0.0,2.97562837600708,4.14735409948561e-07,0.0,3.050653297786236e-08,4.452419429264233e-07,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-08-13T10:42:38,codecarbon,39c3fdb5-7e66-460d-9c80-932b8343e2ff,0.1909706592559814,3.5239687450838e-07,0.0018452932816031,32.5,0.0,2.97562837600708,1.7059885793262058e-06,0.0,1.4873181282316257e-07,1.8547203921493684e-06,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-08-13T10:42:40,codecarbon,998d3cce-f072-4667-ba85-3530c0b1a974,0.026024580001831,4.357706239418887e-08,0.0016744578545022,32.5,0.0,2.97562837600708,2.169307735231188e-07,0.0,1.2422186446296262e-08,2.2935295996941506e-07,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-08-13T10:44:08,codecarbon,c9693b59-de7b-4718-af17-9f8e1d754919,0.0504179000854492,9.095138517034388e-08,0.0018039502838515,32.5,0.0,2.97562837600708,4.461344745424059e-07,0.0,3.2557026354140816e-08,4.786915008965467e-07,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-08-13T10:44:10,codecarbon,c4fd7b49-c41f-45da-b151-01b196d53cf2,0.2089741230010986,3.859515122268834e-07,0.0018468866225358,32.5,0.0,2.97562837600708,1.868513392077552e-06,0.0,1.628103564849918e-07,2.031323748562544e-06,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-08-13T10:44:13,codecarbon,be6a1b72-883b-464c-ac59-05bdd739763f,0.0232462882995605,3.83413460270753e-08,0.0016493534594854,32.5,0.0,2.97562837600708,1.918791068924798e-07,0.0,9.917451144758616e-09,2.017965580372384e-07,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-08-13T10:45:19,codecarbon,83a03b0a-7a50-4d77-b6b5-fc38be7656d5,0.0506141185760498,9.13725593050998e-08,0.001805278089903,32.5,0.0,2.97562837600708,4.481663306554159e-07,0.0,3.2741876213530464e-08,4.809082068689463e-07,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-08-13T10:45:21,codecarbon,9f445c1c-8a02-4b49-97e1-5997c5b12775,0.1861293315887451,3.4333504698454613e-07,0.0018446047382964,32.5,0.0,2.97562837600708,1.6622713870472378e-06,0.0,1.447551760293209e-07,1.8070265630765584e-06,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-08-13T10:45:23,codecarbon,55e8f8ca-af35-4cd4-82c2-943d3164375b,0.0250301361083984,4.154400140245212e-08,0.0016597593086404,32.5,0.0,2.97562837600708,2.078885833422343e-07,0.0,1.0764055618039946e-08,2.186526389602743e-07,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-08-13T10:52:01,codecarbon,ad6e1ea5-c71c-4bbf-9ad4-839fef45c51b,0.0735590457916259,1.3262018201937077e-07,0.0018029078625496,32.5,0.0,2.97562837600708,6.462916731834412e-07,0.0,5.170928481324684e-08,6.980009579966881e-07,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-08-13T10:52:03,codecarbon,761a0b3b-223e-427e-a704-e27a463c0433,0.2079381942749023,3.860406235818125e-07,0.0018565161870716,32.5,0.0,2.97562837600708,1.868184076415168e-06,0.0,1.6360867927858182e-07,2.03179275569375e-06,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-08-13T10:52:06,codecarbon,07589830-0c76-4a30-a46b-d4969425933d,0.041959524154663,7.298640391748754e-08,0.0017394478461781,32.5,0.0,2.97562837600708,3.610268235206604e-07,0.0,2.3112144466116052e-08,3.841389679867765e-07,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-08-13T10:53:45,codecarbon,cf0412a6-8584-4bd9-8566-c9a1bda8c049,0.0420284271240234,7.5243232557813e-08,0.0017902938012829,32.5,0.0,2.97562837600708,3.7039402458402843e-07,0.0,2.562298887814525e-08,3.960170134621737e-07,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-08-13T10:54:06,codecarbon,9bf02ae4-5a23-4f5a-8492-42ee16cd8905,0.0259993076324462,4.3360618476294624e-08,0.001667760506906,32.5,0.0,2.97562837600708,2.166445056597392e-07,0.0,1.1569275794443002e-08,2.282137814541822e-07,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-08-13T10:55:26,codecarbon,4c4065bf-cb64-4434-8131-e30831e28de0,0.0608735084533691,1.1052243882304445e-07,0.0018156081624194,32.5,0.0,2.97562837600708,5.404974023501078e-07,0.0,4.1199644086968126e-08,5.816970464370759e-07,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-08-13T10:55:28,codecarbon,7d44b4b9-0e3e-4e4f-a716-211e2e2355e2,0.1879744529724121,3.468397528199035e-07,0.0018451430358507,32.5,0.0,2.97562837600708,1.6791934768358868e-06,0.0,1.4627890642676298e-07,1.8254723832626497e-06,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
2022-08-13T10:55:30,codecarbon,ee197e2b-4b51-42df-859b-f8d4551dcfed,0.030008554458618164,5.190059618883285e-08,0.0017295267008080595,32.5,0.0,2.97562837600708,2.6161008410983615e-07,0.0,1.1550948462968335e-08,2.7316103257280447e-07,Spain,ESP,madrid,,,Windows-10-10.0.19044-SP0,3.10.4,6,Intel(R) Core(TM) i5-9400F CPU @ 2.90GHz,1,1 x NVIDIA GeForce GT 710,-3.8661,40.3192,7.935009002685547,machine,N
